LAMMPS data file via write_data, version 7 Aug 2019

16870 atoms
3 atom types

0.0000000000000000e+00 8.2760000000000005e+01 xlo xhi
0.0000000000000000e+00 3.9380000000000003e+01 ylo yhi
0.0000000000000000e+00 7.5000000000000000e+01 zlo zhi

Masses

1 12.0107
2 15.9994
3 1.00794

Atoms # full

998 1 2 -4.4297504872708027e-01 1.0100911000000000e+01 6.4139269999999939e+00 1.3171860000000000e+00 0 1 0
1000 1 3 5.8132548071486256e-01 1.0330824000000000e+01 5.5796729999999997e+00 6.3570800000000005e-01 0 1 0
1776 1 2 -3.1827819857608997e-01 4.2342119999999994e+00 1.9490219999999994e+00 6.0264110000000004e+00 1 1 0
1777 1 2 -2.5355349603798194e-01 6.2017899999999884e+00 3.2235669999999956e+00 5.3000080000000001e+00 1 1 0
1813 1 3 3.5308197587573376e-01 9.2365499999999656e-01 5.2502369999999985e+00 6.2335770000000004e+00 1 1 0
1921 1 2 -4.6437195864398556e-01 8.4155829999999980e+00 6.5602200000000011e-01 5.1264919999999998e+00 1 1 0
1922 1 3 4.0572567379234170e-01 7.6847839999999934e+00 1.1474119999999957e+00 4.7424229999999996e+00 1 1 0
13400 2 2 -5.1952942336025498e-01 2.9198513217565365e+00 1.4887600620763501e+00 1.5729845104946298e+00 0 0 0
13401 2 3 2.7928313635647278e-01 3.0648267101474280e+00 1.0652816121111461e+00 2.4761616477990227e+00 0 0 0
13402 2 3 2.4872882896677939e-01 3.5269348559990488e+00 8.9874294667068921e-01 1.0409561166938006e+00 0 0 0
11237 2 2 -5.5335220858341516e-01 6.0331287668537348e+00 1.2876688891222285e-01 1.9198830399853888e+00 0 0 1
15703 2 3 4.0060307859159294e-01 2.4803950193854742e+00 1.2432877398234894e+00 5.4282999825740772e+00 0 1 0
15701 2 2 -6.7756001303681668e-01 1.6858527053602070e+00 7.1400951800318213e-01 5.2028359620229923e+00 0 1 0
15048 2 3 3.0272336016819235e-01 1.6257980646396564e+00 9.7569218721271012e-01 7.8453266081765408e-02 1 0 0
11239 2 3 2.8340985058440082e-01 5.3391348065131492e+00 2.1617551997476328e-01 1.2456119624296733e+00 0 0 1
15049 2 3 2.8079659339810537e-01 3.9781788374931693e-01 1.0844950444741495e-01 5.2387459770913547e-01 1 0 0
11460 2 3 3.2302985191037970e-01 3.5900423265051162e-01 1.0598271362813010e+01 4.1358491192585127e+00 0 0 1
1568 1 1 -2.8142712845896917e-01 5.2267919999999890e+00 9.2121779999999944e+00 6.0623030000000000e+00 1 1 0
1742 1 3 2.3014256227699603e-01 4.8197749999999928e+00 8.2548409999999990e+00 5.7311740000000002e+00 1 1 0
1743 1 1 3.8293888956484468e-01 5.6357739999999978e+00 1.0091138999999998e+01 4.8044159999999998e+00 1 1 0
1744 1 2 -4.3435025170128261e-01 4.3478300000000019e+00 1.0476859999999995e+01 4.3242240000000001e+00 1 1 0
1745 1 2 -2.7951941847195544e-01 6.8074309999999940e+00 1.0241797999999996e+01 4.3214620000000004e+00 1 1 0
1746 1 3 3.4939003906347732e-01 3.6753339999999923e+00 1.0730480000000000e+01 4.9892060000000003e+00 1 1 0
1766 1 2 -2.5941535260485937e-01 8.9713989999999910e+00 8.4849389999999971e+00 5.3694480000000002e+00 1 1 0
1915 1 2 -5.3422520161089770e-01 9.3651179999999954e+00 1.1759772999999996e+01 5.5618080000000001e+00 1 1 0
1916 1 3 4.2922156267223166e-01 8.7917360000000002e+00 1.1162504999999996e+01 5.0908439999999997e+00 1 1 0
14678 2 2 -6.2575710163103360e-01 2.5469659102576512e+00 8.0551833173549188e+00 5.5835460199689528e+00 1 0 0
11459 2 2 -6.2890282813166087e-01 4.9677376397848166e-01 1.1571113931437210e+01 4.0954467372492882e+00 0 0 1
14680 2 3 3.5903823398573914e-01 1.7453462176039092e+00 8.5550734560912485e+00 5.4428396296542649e+00 1 0 0
11461 2 3 3.9230206685036950e-01 1.3503334073015800e+00 1.1890097528993211e+01 4.3143772143448258e+00 0 0 1
13504 2 3 4.1579611962381852e-01 3.3581188362796368e+00 1.2990090842255022e+01 5.4430748888667697e+00 0 0 0
13503 2 3 4.3308502637347823e-01 2.3669363851782701e+00 1.4120751405117989e+01 4.6685412843654328e+00 0 0 0
11729 2 2 -6.0985327126829603e-01 1.0126873455798789e+01 1.4002009185429392e+01 4.2371417987926581e+00 0 0 0
11731 2 3 4.4216293463512940e-01 9.7613687952939685e+00 1.3244094909871272e+01 4.7312996219760191e+00 0 0 0
12162 2 3 3.6507160900458818e-01 4.7091388510787935e+00 1.9248051801567829e+01 4.8739084262600247e+00 0 0 0
13502 2 2 -6.1437301343574202e-01 3.1275827822769751e+00 1.3539787073044797e+01 4.6612003239725377e+00 0 0 0
971 1 3 4.1862292139272050e-01 9.6821970000000004e+00 1.4251554999999996e+01 1.5981140000000000e+00 0 1 0
1798 1 2 -4.1326319431146480e-01 9.0731449999999967e+00 1.8472221000000001e+01 5.6297949999999997e+00 1 0 0
1799 1 3 3.3832413487050644e-01 9.8572839999999928e+00 1.8370228000000001e+01 5.0654170000000001e+00 1 0 0
1800 1 2 -5.0731311938123980e-01 1.0948999999999955e+00 1.8676790000000000e+01 4.8999670000000002e+00 1 0 0
1801 1 3 3.6523696007771378e-01 7.6572699999999827e-01 1.7816801000000002e+01 4.6127050000000001e+00 1 0 0
1902 1 2 -3.8507852038699353e-01 8.2689499999999327e-01 1.4245695999999995e+01 5.6258730000000003e+00 1 1 0
12161 2 2 -5.6119098298456238e-01 4.1804709501992798e+00 1.8888276694721522e+01 4.1592578515635159e+00 0 0 0
12163 2 3 3.4410253667131707e-01 3.2236389128315226e+00 1.8987739831760205e+01 4.3479500706283485e+00 0 0 0
15193 2 3 3.6258095840034510e-01 9.2197819227948887e+00 5.9036425688063499e-01 1.1747550370722426e+01 0 0 0
10776 2 3 3.9127478400034676e-01 7.0936140844142912e+00 1.7046943181930483e+00 1.1866051404941352e+01 0 1 0
1495 1 1 1.2298065852141465e-01 3.0300189999999958e+00 6.1450499999999408e-01 8.6373460000000009e+00 1 1 0
1496 1 1 1.1133672589966663e-01 9.1069600000000150e-01 1.8187819999999988e+00 9.0051659999999991e+00 1 1 0
