MC_cycle,absolute_adsorption_(H20),excess_adsorption_(H20)
0,0.00000,0.00000
1000,0.25000,0.25000
2000,0.37500,0.37500
3000,0.62500,0.62500
4000,0.00000,0.00000
5000,0.00000,0.00000
6000,0.50000,0.50000
7000,0.00000,0.00000
8000,0.12500,0.12500
9000,0.25000,0.25000
10000,0.12500,0.12500
11000,0.25000,0.25000
12000,0.25000,0.25000
13000,0.50000,0.50000
14000,0.50000,0.50000
15000,0.37500,0.37500
16000,0.62500,0.62500
17000,0.00000,0.00000
18000,0.37500,0.37500
19000,0.00000,0.00000
20000,0.50000,0.50000
21000,1.00000,1.00000
22000,0.50000,0.50000
23000,0.62500,0.62500
24000,0.50000,0.50000
25000,0.62500,0.62500
26000,0.37500,0.37500
27000,0.00000,0.00000
28000,0.25000,0.25000
29000,0.25000,0.25000
30000,0.00000,0.00000
31000,0.37500,0.37500
32000,0.25000,0.25000
33000,0.00000,0.00000
34000,0.37500,0.37500
35000,0.00000,0.00000
36000,0.37500,0.37500
37000,0.12500,0.12500
38000,0.50000,0.50000
39000,0.62500,0.62500
40000,0.37500,0.37500
41000,0.37500,0.37500
42000,0.25000,0.25000
43000,1.25000,1.25000
44000,2.00000,2.00000
45000,2.25000,2.25000
46000,1.00000,1.00000
47000,1.62500,1.62500
48000,1.12500,1.12500
49000,1.37500,1.37500
50000,1.37500,1.37500
51000,1.00000,1.00000
52000,0.00000,0.00000
53000,0.25000,0.25000
54000,1.00000,1.00000
55000,0.25000,0.25000
56000,0.00000,0.00000
57000,0.00000,0.00000
58000,0.00000,0.00000
59000,0.50000,0.50000
60000,0.12500,0.12500
61000,0.75000,0.75000
62000,0.75000,0.75000
63000,0.62500,0.62500
64000,0.37500,0.37500
65000,0.00000,0.00000
66000,0.25000,0.25000
67000,0.00000,0.00000
68000,1.25000,1.25000
69000,0.25000,0.25000
70000,0.25000,0.25000
71000,0.75000,0.75000
72000,0.62500,0.62500
73000,0.87500,0.87500
74000,1.00000,1.00000
75000,0.87500,0.87500
76000,0.12500,0.12500
77000,0.12500,0.12500
78000,0.12500,0.12500
79000,0.00000,0.00000
80000,0.12500,0.12500
81000,0.12500,0.12500
82000,0.37500,0.37500
83000,0.37500,0.37500
84000,0.62500,0.62500
85000,0.37500,0.37500
86000,0.37500,0.37500
87000,0.00000,0.00000
88000,0.12500,0.12500
89000,0.75000,0.75000
90000,0.62500,0.62500
91000,0.25000,0.25000
92000,0.37500,0.37500
93000,0.25000,0.25000
94000,0.12500,0.12500
95000,0.37500,0.37500
96000,0.50000,0.50000
97000,0.25000,0.25000
98000,0.00000,0.00000
99000,0.25000,0.25000
100000,0.12500,0.12500
101000,0.12500,0.12500
102000,0.62500,0.62500
103000,0.87500,0.87500
104000,1.37500,1.37500
105000,0.62500,0.62500
106000,0.62500,0.62500
107000,0.87500,0.87500
108000,0.75000,0.75000
109000,0.62500,0.62500
110000,1.00000,1.00000
111000,1.25000,1.25000
112000,0.87500,0.87500
113000,0.87500,0.87500
114000,0.75000,0.75000
115000,0.37500,0.37500
116000,0.12500,0.12500
117000,0.50000,0.50000
118000,0.50000,0.50000
119000,0.00000,0.00000
120000,0.12500,0.12500
121000,0.25000,0.25000
122000,0.87500,0.87500
123000,0.62500,0.62500
124000,1.12500,1.12500
125000,0.12500,0.12500
126000,0.25000,0.25000
127000,0.00000,0.00000
128000,0.12500,0.12500
129000,0.00000,0.00000
130000,1.12500,1.12500
131000,0.25000,0.25000
132000,0.00000,0.00000
133000,0.25000,0.25000
134000,0.00000,0.00000
135000,0.87500,0.87500
136000,0.12500,0.12500
137000,1.12500,1.12500
138000,0.50000,0.50000
139000,0.12500,0.12500
140000,0.00000,0.00000
141000,0.50000,0.50000
142000,0.50000,0.50000
143000,0.37500,0.37500
144000,0.25000,0.25000
145000,0.25000,0.25000
146000,0.00000,0.00000
147000,0.25000,0.25000
148000,0.50000,0.50000
149000,0.50000,0.50000
150000,0.37500,0.37500
151000,0.12500,0.12500
152000,0.25000,0.25000
153000,0.12500,0.12500
154000,0.12500,0.12500
155000,0.00000,0.00000
156000,0.50000,0.50000
157000,0.25000,0.25000
158000,0.50000,0.50000
159000,0.25000,0.25000
160000,0.12500,0.12500
161000,0.50000,0.50000
162000,0.25000,0.25000
163000,0.62500,0.62500
164000,0.37500,0.37500
165000,0.25000,0.25000
166000,0.00000,0.00000
167000,0.00000,0.00000
168000,0.87500,0.87500
169000,0.87500,0.87500
170000,0.50000,0.50000
171000,0.25000,0.25000
172000,0.50000,0.50000
173000,0.50000,0.50000
174000,0.12500,0.12500
175000,0.37500,0.37500
176000,0.25000,0.25000
177000,0.00000,0.00000
178000,0.25000,0.25000
179000,0.12500,0.12500
180000,0.00000,0.00000
181000,0.37500,0.37500
182000,0.75000,0.75000
183000,0.00000,0.00000
184000,0.00000,0.00000
185000,1.12500,1.12500
186000,0.00000,0.00000
187000,0.25000,0.25000
188000,0.75000,0.75000
189000,0.75000,0.75000
190000,0.75000,0.75000
191000,0.50000,0.50000
192000,0.25000,0.25000
193000,0.12500,0.12500
194000,0.00000,0.00000
195000,0.00000,0.00000
196000,0.37500,0.37500
197000,0.12500,0.12500
198000,0.37500,0.37500
199000,1.00000,1.00000
200000.0,0.25000,0.2500000000
201000.0,0.25000,0.2500000000
202000.0,0.50000,0.5000000000
203000.0,0.87500,0.8750000000
204000.0,1.00000,1.0000000000
205000.0,1.00000,1.0000000000
206000.0,0.62500,0.6250000000
207000.0,0.87500,0.8750000000
208000.0,0.37500,0.3750000000
209000.0,0.75000,0.7500000000
210000.0,0.87500,0.8750000000
211000.0,0.12500,0.1250000000
212000.0,1.25000,1.2500000000
213000.0,1.25000,1.2500000000
214000.0,0.37500,0.3750000000
215000.0,0.37500,0.3750000000
216000.0,0.12500,0.1250000000
217000.0,0.25000,0.2500000000
218000.0,0.87500,0.8750000000
219000.0,0.12500,0.1250000000
220000.0,0.00000,0.0000000000
221000.0,0.25000,0.2500000000
222000.0,0.62500,0.6250000000
223000.0,0.00000,0.0000000000
224000.0,0.12500,0.1250000000
225000.0,0.00000,0.0000000000
226000.0,1.00000,1.0000000000
227000.0,1.00000,1.0000000000
228000.0,1.00000,1.0000000000
229000.0,1.37500,1.3750000000
230000.0,1.50000,1.5000000000
231000.0,1.50000,1.5000000000
232000.0,0.62500,0.6250000000
233000.0,1.00000,1.0000000000
234000.0,1.87500,1.8750000000
235000.0,2.25000,2.2500000000
236000.0,1.37500,1.3750000000
237000.0,1.50000,1.5000000000
238000.0,1.37500,1.3750000000
239000.0,1.12500,1.1250000000
240000.0,1.62500,1.6250000000
241000.0,1.62500,1.6250000000
242000.0,1.00000,1.0000000000
243000.0,1.00000,1.0000000000
244000.0,0.75000,0.7500000000
245000.0,1.00000,1.0000000000
246000.0,0.00000,0.0000000000
247000.0,0.50000,0.5000000000
248000.0,0.12500,0.1250000000
249000.0,0.25000,0.2500000000
250000.0,0.25000,0.2500000000
251000.0,0.12500,0.1250000000
252000.0,0.50000,0.5000000000
253000.0,0.37500,0.3750000000
254000.0,0.37500,0.3750000000
255000.0,0.12500,0.1250000000
256000.0,0.12500,0.1250000000
257000.0,0.00000,0.0000000000
258000.0,0.12500,0.1250000000
259000.0,0.00000,0.0000000000
260000.0,0.25000,0.2500000000
261000.0,0.37500,0.3750000000
262000.0,0.00000,0.0000000000
263000.0,0.62500,0.6250000000
264000.0,0.25000,0.2500000000
265000.0,0.00000,0.0000000000
266000.0,0.12500,0.1250000000
267000.0,0.50000,0.5000000000
268000.0,0.25000,0.2500000000
269000.0,0.50000,0.5000000000
270000.0,0.50000,0.5000000000
271000.0,0.00000,0.0000000000
272000.0,0.37500,0.3750000000
273000.0,0.50000,0.5000000000
274000.0,0.37500,0.3750000000
275000.0,0.37500,0.3750000000
276000.0,0.37500,0.3750000000
277000.0,0.37500,0.3750000000
278000.0,0.25000,0.2500000000
279000.0,0.37500,0.3750000000
